latitude,longitude,private_latitude,private_longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
49.3968361111,-123.3611972222,,,Lesser Tawny Crescent,Batia lunaris,Lesser Tawny Crescent,Insecta,324110
49.3969888889,-123.3612222222,,,Cutworms and Dart Moths,Noctuinae,Cutworms and Dart Moths,Insecta,122224
49.3968694444,-123.3607805556,,,Larch Needleworm,Zeiraphera improbana,Larch Needleworm,Insecta,233967
49.3969055556,-123.3612138889,,,Powdered Dagger,Acronicta impleta,Powdered Dagger,Insecta,153961
49.3967805556,-123.3613,,,Two-spotted Grass Bug,Stenotus binotatus,Two-spotted Grass Bug,Insecta,321690
49.3969,-123.3607722222,,,Homorthodes fractura,Homorthodes fractura,,Insecta,362593
49.3968777778,-123.3611694444,,,Cutworms and Dart Moths,Noctuinae,Cutworms and Dart Moths,Insecta,122224
49.3969,-123.3610138889,,,Festive Click Beetle,Selatosomus festivus,Festive Click Beetle,Insecta,456432
49.3970361111,-123.3610944444,,,Blastobasinae,Blastobasinae,,Insecta,336937
49.3969972222,-123.3610027778,,,Forest Tent Caterpillar Moth,Malacosoma disstria,Forest Tent Caterpillar Moth,Insecta,81663
49.3969277778,-123.3612194444,,,Large Gray Dagger,Acronicta insita,Large Gray Dagger,Insecta,1063932
49.3967333333,-123.3608694444,,,Ampedus,Ampedus,,Insecta,86405
49.3969,-123.3608055556,,,Homorthodes fractura,Homorthodes fractura,,Insecta,362593
49.3969222222,-123.3609944444,,,Homorthodes fractura,Homorthodes fractura,,Insecta,362593
49.3968742949,-123.360770233,,,Giant Western Crane Fly,Holorusia hespera,Giant Western Crane Fly,Insecta,60390
49.3968722222,-123.36075,,,Rhyssa lineolata,Rhyssa lineolata,,Insecta,396410
49.3968805556,-123.3607638889,,,Morning-glory Prominent,Schizura ipomaeae,Morning-glory Prominent,Insecta,204014
49.3970694444,-123.3610527778,,,Aphrophora,Aphrophora,,Insecta,173079
49.3967564652,-123.360690102,,,Vancouver Dart,Agrotis vancouverensis,Vancouver Dart,Insecta,212878
49.3969,-123.3607472222,,,Eudonia,Eudonia,,Insecta,146951
49.3969,-123.3607472222,,,Larch Needleworm,Zeiraphera improbana,Larch Needleworm,Insecta,233967
49.3972722222,-123.360375,,,Barred Umber,Plagodis pulveraria,Barred Umber,Insecta,228262
49.3969277778,-123.3609305556,,,Salt-and-pepper Looper Moth,Syngrapha rectangula,Salt-and-pepper Looper Moth,Insecta,232156
49.3969277778,-123.3609305556,,,Grand Rivulet Moth,Martania grandis,Grand Rivulet Moth,Insecta,1518735
49.3969277778,-123.3609305556,,,Cattail Borer Moth,Bellura obliqua,Cattail Borer Moth,Insecta,214967
49.3969277778,-123.3609305556,,,Nycteola,Nycteola,,Insecta,176625
49.3969277778,-123.3609305556,,,Ortholeptura valida,Ortholeptura valida,,Insecta,305942
49.3972722222,-123.360375,,,Rose Tortrix Moth,Archips rosana,Rose Tortrix Moth,Insecta,214086
49.377351,-123.370389,,,Hairy Woodpecker,Dryobates villosus,Hairy Woodpecker,Aves,792990
49.3896865845,-123.3376235962,,,"Evening Primroses, Sundrops, and Beeblossoms",Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,48626
49.3897361755,-123.3375167847,,,thimbleberry,Rubus parviflorus,thimbleberry,Plantae,51646
49.3968904419,-123.3606096357,,,Bee Moth,Aphomia sociella,Bee Moth,Insecta,129572
49.3968861111,-123.3607694444,,,Dark Marbled Carpet,Dysstroma citrata,Dark Marbled Carpet,Insecta,211009
49.3968861111,-123.3607694444,,,Desmia,Desmia,,Insecta,118789
49.396875,-123.36075,,,Forest Tent Caterpillar Moth,Malacosoma disstria,Forest Tent Caterpillar Moth,Insecta,81663
49.3968694444,-123.3607472222,,,Etorofus obliteratus,Etorofus obliteratus,,Insecta,908602
49.3968694444,-123.3607472222,,,Great Brocade,Eurois occulta,Great Brocade,Insecta,219856
49.3968861111,-123.3607694444,,,Megasemum asperum,Megasemum asperum,,Insecta,305937
49.3971908552,-123.3605584749,,,Libellula forensis,Libellula forensis,Eight-spotted Skimmer,Insecta,84369
49.3968722222,-123.36075,,,California Flattened Jumping Spider,Platycryptus californicus,California Flattened Jumping Spider,Arachnida,228315
49.3872383333,-123.33425,,,red-berried elder,Sambucus racemosa,red-berried elder,Plantae,57824
49.3894314287,-123.3282387522,,,flowering plants,Angiospermae,flowering plants,Plantae,47125
49.367355,-123.42576667,,,"",Lepidoptera,Butterflies and Moths,Insecta,47157
49.36752167,-123.42575,,,Entelegyne Spiders,Entelegynae,Entelegyne Spiders,Arachnida,342614
49.3869583333,-123.35132,,,Pileated Woodpecker,Dryocopus pileatus,Pileated Woodpecker,Aves,17855
49.3969916667,-123.3606333333,,,Eupithecia unicolor,Eupithecia unicolor,,Insecta,357299
49.3970916667,-123.3605055556,,,Single-dotted Wave,Idaea dimidiata,Single-dotted Wave,Insecta,205231
49.3968527778,-123.3603111111,,,Clemensia umbrata,Clemensia umbrata,Little Shaded Lichen Moth,Insecta,789688
49.3971908552,-123.3605584749,,,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
49.3857277778,-123.3485194444,,,Megasemum asperum,Megasemum asperum,,Insecta,305937
49.385375,-123.3473861111,,,Red-washed Prominent,Oedemasia semirufescens,Red-washed Prominent,Insecta,1373719
49.3851611111,-123.3474777778,,,Knot-horn Moths,Phycitinae,Knot-horn Moths,Insecta,122925
49.3968194444,-123.3605722222,,,Chionodes,Chionodes,,Insecta,174235
49.3966972222,-123.3607833333,,,Athous,Athous,,Insecta,86722
49.3968416667,-123.3610333333,,,Fruit-tree Leafroller Moth,Archips argyrospila,Fruit-tree Leafroller Moth,Insecta,214078
49.3970166667,-123.360925,,,Click Beetles,Elateridae,Click Beetles,Insecta,53248
49.3970222222,-123.3605666667,,,Lesser Tawny Crescent,Batia lunaris,Lesser Tawny Crescent,Insecta,324110
49.3970222222,-123.3605666667,,,Beetles,Coleoptera,Beetles,Insecta,47208
49.3970222222,-123.3605666667,,,Fernald's Cosmopterix Moths and Allies,Cosmopterix fernaldella,Fernald's Cosmopterix Moth and Allies,Insecta,1106094
49.3970222222,-123.3605666667,,,Larch Needleworm,Zeiraphera improbana,Larch Needleworm,Insecta,233967
49.3969388889,-123.3608222222,,,Athous,Athous,,Insecta,86722
49.3969388889,-123.3608222222,,,Isomira comstocki,Isomira comstocki,,Insecta,458157
49.3969361111,-123.3609111111,,,Homorthodes hanhami,Homorthodes hanhami,,Insecta,221480
49.3968722222,-123.3607527778,,,Pug Moths,Eupithecia,Pug Moths,Insecta,123096
49.397575,-123.3600583333,,,Topiary Grass-veneer,Chrysoteuchia topiarius,Topiary Grass-veneer,Insecta,321779
49.3971388889,-123.3604277778,,,Athous,Athous,,Insecta,86722
49.3968305556,-123.3607861111,,,White-banded Carpet Moth,Spargania luctuata,White-banded Carpet Moth,Insecta,231255
49.396875,-123.36075,,,Large Gray Dagger,Acronicta insita,Large Gray Dagger,Insecta,1063932
49.3968472222,-123.3607694444,,,American Angle Shades,Euplexia benesimilis,American Angle Shades,Insecta,124179
49.3968472222,-123.360775,,,Morrison's Pero Moth,Pero morrisonaria,Morrison's Pero Moth,Insecta,227514
49.3852833333,-123.3473722222,,,Mottled Euchlaena Moth,Euchlaena tigrinaria,Mottled Euchlaena Moth,Insecta,205199
49.4172832977,-123.3109449127,,,stonecrops,Sedum,stonecrops,Plantae,55735
49.3960916667,-123.361375,,,Meadow Wainscot Moth,Leucania farcta,Meadow Wainscot Moth,Insecta,223547
49.3969333333,-123.3608916667,,,Ampedus rhodopus,Ampedus rhodopus,,Insecta,456234
49.396875,-123.3607527778,,,Polyphylla crinita,Polyphylla crinita,Long-haired June Beetle,Insecta,301229
49.3851722222,-123.3475472222,,,Small Ermine Moths,Yponomeuta,Small Ermine Moths,Insecta,56198
49.3853194444,-123.3473333333,,,Eudioctria sackeni,Eudioctria sackeni,,Insecta,498423
49.3852111111,-123.3472055556,,,Bee Moth,Aphomia sociella,Bee Moth,Insecta,129572
49.3853277778,-123.3473666667,,,Elasmostethus,Elasmostethus,,Insecta,54375
49.3853450621,-123.3473786339,,,Large Gray Dagger,Acronicta insita,Large Gray Dagger,Insecta,1063932
49.3853194444,-123.3474055556,,,Fox Apamea,Apamea alia,Fox Apamea,Insecta,213825
49.3850083333,-123.3472888889,,,Cutworm Moths and Allies,Noctuidae,Cutworm Moths and Allies,Insecta,48670
49.3853777778,-123.3473972222,,,Flame-shouldered Dart,Ochropleura implecta,Flame-shouldered Dart,Insecta,143121
49.3853138889,-123.3474138889,,,Donacaula albicostellus,Donacaula albicostellus,,Insecta,925697
49.3852611111,-123.3473333333,,,Stormy Arches,Polia piniae,,Insecta,228484
49.3851611111,-123.3473583333,,,Ortholeptura valida,Ortholeptura valida,,Insecta,305942
49.3853,-123.3473666667,,,Donacaula albicostellus,Donacaula albicostellus,,Insecta,925697
49.3852888889,-123.34735,,,Elephant Hawkmoth,Deilephila elpenor,Elephant Hawkmoth,Insecta,55996
49.3852694444,-123.3473277778,,,Tufted Thyatirine Moth,Pseudothyatira cymatophoroides,Tufted Thyatirine Moth,Insecta,204699
49.3851611111,-123.3473666667,,,Cutworm Moths and Allies,Noctuidae,Cutworm Moths and Allies,Insecta,48670
49.3853555556,-123.3473944444,,,Forest Tent Caterpillar Moth,Malacosoma disstria,Forest Tent Caterpillar Moth,Insecta,81663
49.3851666667,-123.3474527778,,,Ruby Dart,Xestia oblata,Ruby Dart,Insecta,233797
49.3853916667,-123.3473305556,,,Sugarbeet Crown Borer Moth,Ancylosis undulatella,Sugarbeet Crown Borer Moth,Insecta,344951
49.3833643657,-123.3494130895,,,Hydriomena speciosata,Hydriomena speciosata,,Insecta,344224
49.3853222222,-123.3474166667,,,Click Beetles,Elateridae,Click Beetles,Insecta,53248
49.3852583333,-123.3473805556,,,Bordered Apamea Moth,Apamea sordens,Bordered Apamea Moth,Insecta,213859
49.3853916667,-123.3473305556,,,Unicorn Prominent,Coelodasys unicornis,Unicorn Prominent,Insecta,1373714
49.3853916667,-123.3473305556,,,Unicorn Prominent,Coelodasys unicornis,Unicorn Prominent,Insecta,1373714
49.396875,-123.3607527778,,,Herpetogramma aquilonalis,Herpetogramma aquilonalis,,Insecta,1246994
49.3968805556,-123.3608833333,,,Dark Marbled Carpet,Dysstroma citrata,Dark Marbled Carpet,Insecta,211009
49.4160789442,-123.3134101331,,,Purple Shore Crab,Hemigrapsus nudus,Purple Shore Crab,Animalia,48342
49.3969459651,-123.3605432694,,,Ocean spray,Holodiscus discolor,Ocean spray,Plantae,53414
49.3968683046,-123.3605517913,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3971451322,-123.3604244207,,,nipplewort,Lapsana communis,nipplewort,Plantae,55981
49.3968891036,-123.360545716,,,herb Robert,Geranium robertianum,Herb Robert,Plantae,55925
49.3969420535,-123.3606555429,,,salal,Gaultheria shallon,salal,Plantae,48441
49.3969039945,-123.3606998008,,,western sword fern,Polystichum munitum,western sword fern,Plantae,47751
49.396750219,-123.3607738753,,,Red Huckleberry,Vaccinium parvifolium,Red Huckleberry,Plantae,48354
49.3970682625,-123.361662566,,,purple foxglove,Digitalis purpurea,purple foxglove,Plantae,53983
49.3967169496,-123.3607896532,,,prickly sowthistle,Sonchus asper,prickly sowthistle,Plantae,53269
49.396726129,-123.3610190925,,,common Douglas-fir,Pseudotsuga menziesii,Douglas-fir,Plantae,48256
49.3967281019,-123.3609818924,,,common selfheal,Prunella vulgaris,common selfheal,Plantae,52764
49.3967130402,-123.3609437639,,,"",Solanum lycopersicum,tomato,Plantae,51737
49.396836971,-123.3605644778,,,Velvetgrass,Holcus lanatus,Velvetgrass,Plantae,52793
49.396723917,-123.3608707133,,,Red Huckleberry,Vaccinium parvifolium,Red Huckleberry,Plantae,48354
49.3967016777,-123.3608371039,,,Cutleaf Blackberry,Rubus laciniatus,Cutleaf Blackberry,Plantae,78891
49.3966477322,-123.3608857473,,,"",Crepis capillaris,Smooth hawksbeard,Plantae,54050
49.3966629701,-123.3608839207,,,Creeping buttercup,Ranunculus repens,Creeping buttercup,Plantae,48229
49.3967658565,-123.3608922297,,,Common Cat's-ear,Hypochaeris radicata,Common Cat's-ear,Plantae,53104
49.3968335741,-123.3607355137,,,Convolvuloideae,Convolvuloideae,,Plantae,1395312
49.3968346346,-123.360765655,,,Quendel-Ehrenpreis,Veronica serpyllifolia,thyme-leaved speedwell,Plantae,55749
49.3967680039,-123.36079019,,,common groundsel,Senecio vulgaris,common groundsel,Plantae,53211
49.396730438,-123.3609091548,,,Smooth Meadow-grass,Poa pratensis,Kentucky bluegrass,Plantae,60307
49.3967696786,-123.3608280818,,,Pacific Bleeding Heart,Dicentra formosa,Pacific Bleeding Heart,Plantae,51048
49.3967111189,-123.3608220727,,,field forget-me-not,Myosotis arvensis,field forget-me-not,Plantae,51726
49.3967301798,-123.3609005771,,,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445
49.3967373375,-123.3608853987,,,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445
49.3967759853,-123.3608703106,,,Echter Ehrenpreis,Veronica officinalis,heath speedwell,Plantae,129020
49.3967469472,-123.3608070782,,,nipplewort,Lapsana communis,nipplewort,Plantae,55981
49.3967057495,-123.3606225258,,,European holly,Ilex aquifolium,European holly,Plantae,53856
49.396674667,-123.3604315676,,,Holly Leafminer,Phytomyza ilicis,European Holly Leafminer,Insecta,69629
49.397064899,-123.360400921,,,Oregon Beaked Moss,Kindbergia oregana,Oregon Beaked Moss,Plantae,120909
49.3970186254,-123.3604128052,,,common bracken,Pteridium aquilinum,common bracken,Plantae,52681
49.3970690448,-123.3605172443,,,American trailplant,Adenocaulon bicolor,American trailplant,Plantae,56854
49.3971173767,-123.3605809609,,,Wall Lettuce,Mycelis muralis,Wall Lettuce,Plantae,48543
49.3970950249,-123.3605967703,,,Kleines Immergrün,Vinca minor,lesser periwinkle,Plantae,55844
49.3969484026,-123.3608002784,,,Candy Flower,Claytonia sibirica,Candy Flower,Plantae,55767
49.3967805212,-123.3606574279,,,Elgaria coerulea,Elgaria coerulea,Northern Alligator Lizard,Reptilia,32064
49.396875,-123.3607527778,,,Double-striped Scoparia Moth,Scoparia biplagialis,Double-striped Scoparia Moth,Insecta,146963
49.396875,-123.3607527778,,,Pug Moths,Eupithecia,Pug Moths,Insecta,123096
49.3971386603,-123.3604434368,,,bigleaf maple,Acer macrophyllum,bigleaf maple,Plantae,48227
49.3968749495,-123.3607464284,,,fragrant bedstraw,Galium triflorum,fragrant bedstraw,Plantae,53065
49.3970209553,-123.3605222986,,,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254
49.39817772,-123.35887913,,,Creeping buttercup,Ranunculus repens,Creeping buttercup,Plantae,48229
49.397125371,-123.3600628321,,,burdocks,Arctium,burdocks,Plantae,59571
49.3969460836,-123.3608268946,,,Northern Bluet,Enallagma,Bluets,Insecta,50175
49.3976126512,-123.3601839983,,,European Blackberry,Rubus vestitus,European Blackberry,Plantae,55917
49.3976888276,-123.3600146163,,,Cascade Oregon-grape,Berberis nervosa,Cascade Oregon-grape,Plantae,75756
49.3975468348,-123.3601164581,,,Neckera douglasii,Neckera douglasii,Douglas' Neckera Moss,Plantae,69912
49.3977756389,-123.3601516787,,,Farinose Cartilage Lichen,Ramalina farinacea,Farinose Cartilage Lichen,Fungi,54758
49.3981031189,-123.3603071886,,,lady fern,Athyrium filix-femina,lady fern,Plantae,52669
49.3980969546,-123.3603388118,,,Purple Toadflax,Linaria purpurea,Purple Toadflax,Plantae,77778
49.3979260021,-123.3599217475,,,threeleaf foamflower,Tiarella trifoliata,Threeleaf Foamflower,Plantae,51643
49.398107192,-123.3590773934,,,spreading wood fern,Dryopteris expansa,spreading wood fern,Plantae,64055
49.3981121221,-123.3590134208,,,wavy bittercress,Cardamine flexuosa,wavy bittercress,Plantae,69636
49.398093365,-123.3590195791,,,large-leaved avens,Geum macrophyllum,Large-leaved Avens,Plantae,77266
49.3981029195,-123.359005391,,,red-berried elder,Sambucus racemosa,red-berried elder,Plantae,57824
49.3980606801,-123.3589911487,,,Western Star Flower,Lysimachia latifolia,Western Starflower,Plantae,496537
49.3980363779,-123.3589333337,,,Western Star Flower,Lysimachia latifolia,Western Starflower,Plantae,496537
49.3980238786,-123.3587643455,,,wavy bittercress,Cardamine flexuosa,wavy bittercress,Plantae,69636
49.3980403013,-123.35884495,,,Yellow-spotted Millipede,Harpaphe haydeniana,Yellow-spotted Millipede,Animalia,47737
49.39800094,-123.3588490469,,,Aselle des murs,Oniscus asellus,Common Shiny Woodlouse,Animalia,48284
49.3979825416,-123.3588368598,,,Cloporte rugueux,Porcellio scaber,Common Rough Woodlouse,Animalia,122238
49.3975265372,-123.3585504834,,,"",Atrichum undulatum,Catherine's moss,Plantae,124155
49.3983978894,-123.3605086058,,,borstnejlika,Dianthus barbatus,Sweet-William,Plantae,60015
49.3983534796,-123.3603278146,,,"",Hypochaeridinae,"Oxtongues, Hawkbits and Allies",Plantae,558819
49.3979525532,-123.3603736745,,,"",Photinus californicus,California Glowworm,Insecta,1616264
49.3968111111,-123.3608277778,,,Grizzled Tussock Moth,Dasychira grisefacta,Grizzled Tussock Moth,Insecta,218148
49.3968388889,-123.3611333333,,,sweet vernal grass,Anthoxanthum odoratum,sweet vernal grass,Plantae,75475
49.3968722222,-123.3607527778,,,common Douglas-fir,Pseudotsuga menziesii,Douglas-fir,Plantae,48256
49.39692182,-123.36102309,,,Himalayan Blackberry,Rubus bifrons,European Blackberry,Plantae,168025
49.3970016586,-123.3606510813,,,Nemotaulius hostilis,Nemotaulius hostilis,Inimical Northern Caddisfly,Insecta,225561
49.3987466857,-123.3601940534,,,Rose campion,Silene coronaria,Rose campion,Plantae,485191
49.400872559,-123.3601983391,,,oxeye daisy,Leucanthemum vulgare,oxeye daisy,Plantae,56057
49.4016168899,-123.3600021811,,,alumroot tribe,Heuchereae,alumroot tribe,Plantae,1424203
49.3945219912,-123.3623352577,,,California brome,Bromus carinatus,California brome,Plantae,52700
49.388212167,-123.3550078613,,,western skunk cabbage,Lysichiton americanus,western skunk cabbage,Plantae,48537
49.3881739867,-123.3550386725,,,great horsetail,Equisetum telmateia,great horsetail,Plantae,57030
49.388215867,-123.3555260592,,,salmonberry,Rubus spectabilis,Salmonberry,Plantae,47543
49.3886037159,-123.3560879344,,,fringe cups,Tellima grandiflora,fringe cups,Plantae,51655
49.3815637524,-123.3348486803,,,Spurge-laurel,Daphne laureola,Spurge-laurel,Plantae,127391
49.3881475481,-123.3549601706,,,rose spiraea,Spiraea douglasii,Rose Spirea,Plantae,62493
49.3804748,-123.3338392387,,,white clover,Trifolium repens,white clover,Plantae,55745
49.3809100823,-123.3339948601,,,Carex subg. Carex,Carex,Carex subg. Carex,Plantae,1120852
49.3809910498,-123.3340098198,,,common hazel,Corylus,hazels,Plantae,53373
49.3811665141,-123.3342320825,,,Common Snowberry,Symphoricarpos albus,Common Snowberry,Plantae,48523
49.3812530711,-123.3342954614,,,reed canary grass,Phalaris arundinacea,reed canary grass,Plantae,63337
49.3813270827,-123.3344593792,,,thimbleberry,Rubus parviflorus,thimbleberry,Plantae,51646
49.3816090513,-123.3348649835,,,common ivy,Hedera helix,common ivy,Plantae,55882
49.381658004,-123.3345389046,,,creeping thistle,Cirsium arvense,Canada thistle,Plantae,60132
49.3816798937,-123.3345590348,,,bull thistle,Cirsium vulgare,Bull Thistle,Plantae,52989
49.3818169366,-123.3345035308,,,common St. John's-wort,Hypericum perforatum,Common St. John's Wort,Plantae,56077
49.3818143129,-123.3343942813,,,Salad Burnet,Sanguisorba minor,Salad Burnet,Plantae,55736
49.3820919076,-123.3344488756,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
49.3822357237,-123.3345159341,,,moth mullein,Verbascum blattaria,moth mullein,Plantae,59028
49.3823788118,-123.3344072106,,,Oregano,Origanum vulgare,Oregano,Plantae,61396
49.3824009263,-123.3344102339,,,ribwort plantain,Plantago lanceolata,English plantain,Plantae,53178
49.3824065574,-123.3343996373,,,ribwort plantain,Plantago lanceolata,English plantain,Plantae,53178
49.3824012551,-123.3343933186,,,Petty Spurge,Magnoliopsida,dicots,Plantae,47124
49.3824354097,-123.3343762877,,,curled dock,Rumex crispus,curly dock,Plantae,53197
49.3820792748,-123.334426251,,,"",Quercus garryana,Garry oak,Plantae,68632
49.380904077,-123.333417084,,,dame's rocket,Hesperis matronalis,dame's rocket,Plantae,47697
49.3809637198,-123.3331413822,,,"",Rhododendron macrophyllum,Pacific rhododendron,Plantae,57360
